Genre	Name	TrackId	Popularity	Year	acousticness	analysis_url	danceability	duration_ms	energy	instrumentalness	key	liveness	loudness	mode	speechiness	tempo	time_signature	track_href	valence
jazz	Subdued Jazz Big Band - Vibe for Happy Spring Moments	4MRPvkjntTZSXvba2Jc4a2	2	2022	0.987	https://api.spotify.com/v1/audio-analysis/4MRPvkjntTZSXvba2Jc4a2	0.584	121696	0.125	0.948	0	0.127	-19.076	0	0.0422	109.634	3	https://api.spotify.com/v1/tracks/4MRPvkjntTZSXvba2Jc4a2	0.543
jazz	Artistic Smooth Jazz Saxophone - Vibe for Relaxing Spring Time	3ZKylYyWzwZZ0QQW2vKLD8	2	2022	0.21	https://api.spotify.com/v1/audio-analysis/3ZKylYyWzwZZ0QQW2vKLD8	0.679	129729	0.368	0.493	8	0.117	-14.649	1	0.0427	147.973	4	https://api.spotify.com/v1/tracks/3ZKylYyWzwZZ0QQW2vKLD8	0.238
jazz	Bright Jazz Big Band - Vibe for Romantic Date Night	6XfOtCkTRYumeEhYUoH5Tx	1	2022	0.873	https://api.spotify.com/v1/audio-analysis/6XfOtCkTRYumeEhYUoH5Tx	0.586	109412	0.305	0.808	0	0.135	-13.791	0	0.0561	78.019	4	https://api.spotify.com/v1/tracks/6XfOtCkTRYumeEhYUoH5Tx	0.443
jazz	Magical Jazz Big Band - Vibe for Dinner for Two	1GO7kkWkqPi2WgK3EnsFUC	1	2022	0.951	https://api.spotify.com/v1/audio-analysis/1GO7kkWkqPi2WgK3EnsFUC	0.536	115264	0.171	0.903	0	0.129	-18.691	0	0.0344	75.396	4	https://api.spotify.com/v1/tracks/1GO7kkWkqPi2WgK3EnsFUC	0.328
jazz	Romantic Smooth Jazz Saxophone - Vibe for London Espresso Bars	7tQRpS8VETTH4t5ZmgKyWX	1	2022	0.545	https://api.spotify.com/v1/audio-analysis/7tQRpS8VETTH4t5ZmgKyWX	0.713	141176	0.27	0.795	5	0.104	-16.269	0	0.0319	136.083	4	https://api.spotify.com/v1/tracks/7tQRpS8VETTH4t5ZmgKyWX	0.179
jazz	Carefree Smooth Jazz Saxophone - Vibe for Boutique Coffee Roasters	4ZpWyPUXakmjl7J4C4Lwh3	0	2022	0.227	https://api.spotify.com/v1/audio-analysis/4ZpWyPUXakmjl7J4C4Lwh3	0.636	115662	0.403	0.54	10	0.0969	-13.96	0	0.0336	82.892	4	https://api.spotify.com/v1/tracks/4ZpWyPUXakmjl7J4C4Lwh3	0.465
jazz	Happy Jazz Big Band - Vibe for Table for Four	2Tp3zwFgXJGbBHwLVhjiu8	1	2022	0.95	https://api.spotify.com/v1/audio-analysis/2Tp3zwFgXJGbBHwLVhjiu8	0.606	113685	0.148	0.89	5	0.11	-15.116	0	0.0383	75.462	4	https://api.spotify.com/v1/tracks/2Tp3zwFgXJGbBHwLVhjiu8	0.305
jazz	Quartet Jazz Soundtrack for Mental Health Days at Home	15nXsKHxGsxuMA3zYigABd	1	2022	0.973	https://api.spotify.com/v1/audio-analysis/15nXsKHxGsxuMA3zYigABd	0.614	127058	0.14	0.915	3	0.108	-14.29	1	0.0431	138.804	5	https://api.spotify.com/v1/tracks/15nXsKHxGsxuMA3zYigABd	0.49
jazz	Opulent Smooth Jazz Saxophone - Vibe for LA Coffee Clubs	76BzRY4ufiRKHqoMzdEOcv	2	2022	0.164	https://api.spotify.com/v1/audio-analysis/76BzRY4ufiRKHqoMzdEOcv	0.711	127999	0.459	0.551	8	0.0939	-12.107	1	0.0399	74.957	4	https://api.spotify.com/v1/tracks/76BzRY4ufiRKHqoMzdEOcv	0.247
jazz	Sophisticated Smooth Jazz Saxophone - Vibe for Tokyo Coffee Bars	0G6DHpEcph66uCRdIzhctb	2	2022	0.556	https://api.spotify.com/v1/audio-analysis/0G6DHpEcph66uCRdIzhctb	0.599	129729	0.305	0.525	7	0.122	-13.874	1	0.0371	74.218	4	https://api.spotify.com/v1/tracks/0G6DHpEcph66uCRdIzhctb	0.134
jazz	Delightful Smooth Jazz Saxophone - Vibe for Tokyo Coffee Bars	4WgI7XHnRXjSIl40Pf4ndp	1	2022	0.213	https://api.spotify.com/v1/audio-analysis/4WgI7XHnRXjSIl40Pf4ndp	0.706	117073	0.409	0.634	0	0.13	-12.09	1	0.0359	82.046	4	https://api.spotify.com/v1/tracks/4WgI7XHnRXjSIl40Pf4ndp	0.335
jazz	Bubbly Smooth Jazz Saxophone - Vibe for LA Coffee Clubs	3mGCN08HBbMQ1fKUdlczCx	1	2022	0.168	https://api.spotify.com/v1/audio-analysis/3mGCN08HBbMQ1fKUdlczCx	0.645	127999	0.449	0.506	8	0.106	-13.991	1	0.0407	149.973	4	https://api.spotify.com/v1/tracks/3mGCN08HBbMQ1fKUdlczCx	0.26
jazz	Quiet Jazz Big Band - Vibe for Happy Spring Moments	4fFb78mykUJOxxj8z4NpHo	3	2022	0.92	https://api.spotify.com/v1/audio-analysis/4fFb78mykUJOxxj8z4NpHo	0.558	112214	0.184	0.393	0	0.0946	-16.128	1	0.0319	76.845	4	https://api.spotify.com/v1/tracks/4fFb78mykUJOxxj8z4NpHo	0.233
jazz	Relaxing Smooth Jazz Saxophone - Vibe for NYC Cafe Bars	1hThqVUEiFDFNNgDLQjhXJ	0	2022	0.16	https://api.spotify.com/v1/audio-analysis/1hThqVUEiFDFNNgDLQjhXJ	0.697	119999	0.405	0.399	7	0.121	-11.405	1	0.048	79.801	4	https://api.spotify.com/v1/tracks/1hThqVUEiFDFNNgDLQjhXJ	0.163
jazz	Remarkable Jazz Big Band - Vibe for Happy Spring Moments	4MZ43H4pJNzAdv1UF7275A	1	2022	0.978	https://api.spotify.com/v1/audio-analysis/4MZ43H4pJNzAdv1UF7275A	0.564	143999	0.152	0.944	7	0.102	-17.654	1	0.0401	119.944	4	https://api.spotify.com/v1/tracks/4MZ43H4pJNzAdv1UF7275A	0.413
jazz	Refined Jazz Big Band - Vibe for Romantic Date Night	5LSBcK27H2tC2PGO6mjm6z	1	2022	0.966	https://api.spotify.com/v1/audio-analysis/5LSBcK27H2tC2PGO6mjm6z	0.648	139413	0.147	0.928	7	0.12	-16.811	1	0.0473	122.477	4	https://api.spotify.com/v1/tracks/5LSBcK27H2tC2PGO6mjm6z	0.276
jazz	Charming Smooth Jazz Saxophone - Vibe for LA Coffee Clubs	253q4AmtdniLkIJpTe25lv	1	2022	0.351	https://api.spotify.com/v1/audio-analysis/253q4AmtdniLkIJpTe25lv	0.688	141176	0.414	0.909	5	0.11	-14.186	0	0.034	136.01	4	https://api.spotify.com/v1/tracks/253q4AmtdniLkIJpTe25lv	0.144
jazz	Mysterious Jazz Big Band - Vibe for Table for Four	7CoEhoQAWQ8qraJ5PZFfQV	1	2022	0.904	https://api.spotify.com/v1/audio-analysis/7CoEhoQAWQ8qraJ5PZFfQV	0.487	118422	0.208	0.788	5	0.109	-16.071	0	0.0351	143.115	4	https://api.spotify.com/v1/tracks/7CoEhoQAWQ8qraJ5PZFfQV	0.311
jazz	Quelqu'un m'a dit	5wF8k9iIedCf5sylbNNmgk	0	2022	0.855	https://api.spotify.com/v1/audio-analysis/5wF8k9iIedCf5sylbNNmgk	0.587	166000	0.423	0.00356	10	0.118	-10.464	1	0.046	133.623	3	https://api.spotify.com/v1/tracks/5wF8k9iIedCf5sylbNNmgk	0.438
jazz	Bibbidi-Bobbidi-Boo - French Version	5NZigYny5L2yZXOPX8QwL2	0	2022	0.906	https://api.spotify.com/v1/audio-analysis/5NZigYny5L2yZXOPX8QwL2	0.483	192467	0.359	0.000567	11	0.142	-11.194	0	0.039	79.159	4	https://api.spotify.com/v1/tracks/5NZigYny5L2yZXOPX8QwL2	0.63
jazz	Scintillating Jazz Big Band - Vibe for Study and Sleep Moods	3gO9WYFQSL1a1YXYJQJDUx	1	2022	0.983	https://api.spotify.com/v1/audio-analysis/3gO9WYFQSL1a1YXYJQJDUx	0.564	127058	0.111	0.724	0	0.131	-17.644	0	0.0426	134.349	4	https://api.spotify.com/v1/tracks/3gO9WYFQSL1a1YXYJQJDUx	0.551
jazz	No Drums Jazz Soundtrack for Dogs and Cats	3yJU6nVrbUj0L5PdSt9jwi	0	2022	0.988	https://api.spotify.com/v1/audio-analysis/3yJU6nVrbUj0L5PdSt9jwi	0.668	133747	0.114	0.913	10	0.0911	-15.13	0	0.059	78.657	4	https://api.spotify.com/v1/tracks/3yJU6nVrbUj0L5PdSt9jwi	0.157
jazz	No Drums Jazz Soundtrack for Dogs and Cats	5yLAfix7te4MLapmErOCxJ	0	2022	0.979	https://api.spotify.com/v1/audio-analysis/5yLAfix7te4MLapmErOCxJ	0.527	137183	0.125	0.464	2	0.271	-14.434	0	0.0592	77.024	4	https://api.spotify.com/v1/tracks/5yLAfix7te4MLapmErOCxJ	0.253
jazz	1234	2J0o4cTSyxM1w4410YzcXA	0	2022	0.215	https://api.spotify.com/v1/audio-analysis/2J0o4cTSyxM1w4410YzcXA	0.709	186253	0.485	0.00000482	2	0.088	-7.384	1	0.0447	109.983	4	https://api.spotify.com/v1/tracks/2J0o4cTSyxM1w4410YzcXA	0.612
jazz	Amazing Jazz Trio - Vibe for Dogs and Cats	2qqrOtD3qF0aMkXkvZfHzw	0	2022	0.987	https://api.spotify.com/v1/audio-analysis/2qqrOtD3qF0aMkXkvZfHzw	0.558	116100	0.154	0.91	2	0.0719	-14.651	0	0.064	176.401	4	https://api.spotify.com/v1/tracks/2qqrOtD3qF0aMkXkvZfHzw	0.3
jazz	Vibrant Jazz Trio - Vibe for Cats with Dogs	1d3wZDxD1zoo6APRxNoY6X	0	2022	0.971	https://api.spotify.com/v1/audio-analysis/1d3wZDxD1zoo6APRxNoY6X	0.584	122880	0.148	0.872	0	0.124	-16.2	0	0.0754	84.722	4	https://api.spotify.com/v1/tracks/1d3wZDxD1zoo6APRxNoY6X	0.304
jazz	High-class Jazz Trio - Vibe for Dreaming Cats	4XJhTwxmqrsnf539JbEcIV	0	2022	0.983	https://api.spotify.com/v1/audio-analysis/4XJhTwxmqrsnf539JbEcIV	0.671	146750	0.109	0.861	5	0.11	-14.738	1	0.0497	71.479	3	https://api.spotify.com/v1/tracks/4XJhTwxmqrsnf539JbEcIV	0.166
jazz	No Drums Jazz Soundtrack for Cats with Dogs	00UXUCuPeKMwhLDNQ3a3ch	0	2022	0.992	https://api.spotify.com/v1/audio-analysis/00UXUCuPeKMwhLDNQ3a3ch	0.644	125759	0.139	0.885	0	0.0754	-14.848	0	0.055	83.418	4	https://api.spotify.com/v1/tracks/00UXUCuPeKMwhLDNQ3a3ch	0.338
jazz	Bubbly Jazz Big Band - Vibe for Study and Sleep Moods	6fhmLlJmz9tez2ISXcbxjB	2	2022	0.953	https://api.spotify.com/v1/audio-analysis/6fhmLlJmz9tez2ISXcbxjB	0.572	139354	0.14	0.72	2	0.107	-13.379	0	0.0417	119.929	4	https://api.spotify.com/v1/tracks/6fhmLlJmz9tez2ISXcbxjB	0.349
jazz	Entertaining Jazz Big Band - Vibe for Study and Sleep Moods	4Zu5FqZgyvtoDGzq3airEh	1	2022	0.942	https://api.spotify.com/v1/audio-analysis/4Zu5FqZgyvtoDGzq3airEh	0.619	112214	0.213	0.934	7	0.104	-13.987	0	0.0399	77.713	4	https://api.spotify.com/v1/tracks/4Zu5FqZgyvtoDGzq3airEh	0.613
jazz	Calm Luxury Hotel Lobby Jazz	5jQct1zLFxdVT6zQZh6mHm	31	2018	0.952	https://api.spotify.com/v1/audio-analysis/5jQct1zLFxdVT6zQZh6mHm	0.776	214588	0.167	0.384	5	0.0939	-20.449	0	0.0453	84.933	4	https://api.spotify.com/v1/tracks/5jQct1zLFxdVT6zQZh6mHm	0.565
jazz	Backdrop for Hotel Bars - Sensational Jazz Duo	3IGsxEsp0aRN34fqKQsEuB	14	2019	0.994	https://api.spotify.com/v1/audio-analysis/3IGsxEsp0aRN34fqKQsEuB	0.596	165301	0.188	0.95	11	0.0725	-17.877	1	0.0466	151.014	4	https://api.spotify.com/v1/tracks/3IGsxEsp0aRN34fqKQsEuB	0.368
jazz	Adaobi (feat. Don Jazzy, Di'ja, Reekado Banks & Korede Bello)	6akx8GkfWirUJVSiof4FYP	41	2014	0.000665	https://api.spotify.com/v1/audio-analysis/6akx8GkfWirUJVSiof4FYP	0.701	260063	0.898	0.185	7	0.156	-5.932	0	0.0837	128.045	4	https://api.spotify.com/v1/tracks/6akx8GkfWirUJVSiof4FYP	0.901
jazz	Jazz Tales	0TdUd1HFmecMdulJujFNi6	33	2022	0.255	https://api.spotify.com/v1/audio-analysis/0TdUd1HFmecMdulJujFNi6	0.7	149104	0.369	0.466	6	0.217	-13.279	1	0.175	90.019	4	https://api.spotify.com/v1/tracks/0TdUd1HFmecMdulJujFNi6	0.29
jazz	Coffee Jazz vibes	0MUGs0JpdZiIbtwsACGQci	45	2021	0.147	https://api.spotify.com/v1/audio-analysis/0MUGs0JpdZiIbtwsACGQci	0.768	110602	0.192	0.874	5	0.0897	-10.565	1	0.0614	82.996	4	https://api.spotify.com/v1/tracks/0MUGs0JpdZiIbtwsACGQci	0.695
jazz	Lazy Morning Jazz	4cKEMJjD8SForhw6NAV7nt	44	2019	0.771	https://api.spotify.com/v1/audio-analysis/4cKEMJjD8SForhw6NAV7nt	0.706	126003	0.0325	0.872	2	0.111	-32.206	1	0.0439	79.992	4	https://api.spotify.com/v1/tracks/4cKEMJjD8SForhw6NAV7nt	0.593
jazz	Jazz Trip	7EwzHvGELJHOyxMAPjy4N2	42	2018	0.936	https://api.spotify.com/v1/audio-analysis/7EwzHvGELJHOyxMAPjy4N2	0.631	117293	0.293	0.915	9	0.128	-19.022	1	0.0396	95.03	4	https://api.spotify.com/v1/tracks/7EwzHvGELJHOyxMAPjy4N2	0.261
jazz	Jazz Café	1QhCSyIQkNuN2RNOenda44	45	2022	0.433	https://api.spotify.com/v1/audio-analysis/1QhCSyIQkNuN2RNOenda44	0.481	141758	0.444	0.779	10	0.282	-10.36	1	0.0591	81.197	4	https://api.spotify.com/v1/tracks/1QhCSyIQkNuN2RNOenda44	0.285
jazz	Nothing's Gonna Change My Love for You	6vgMV7b2wa2NRw9wmFXskz	41	2010	0.462	https://api.spotify.com/v1/audio-analysis/6vgMV7b2wa2NRw9wmFXskz	0.498	206080	0.473	0.931	8	0.142	-11.289	1	0.0308	77.215	4	https://api.spotify.com/v1/tracks/6vgMV7b2wa2NRw9wmFXskz	0.383
jazz	Jazz & Cafe	601hL3WdIVaHERX29UuQKK	41	2018	0.945	https://api.spotify.com/v1/audio-analysis/601hL3WdIVaHERX29UuQKK	0.422	159383	0.0748	0.92	8	0.113	-25.973	1	0.0436	128.095	4	https://api.spotify.com/v1/tracks/601hL3WdIVaHERX29UuQKK	0.23
jazz	Fly Me To The Moon	5OCkK9wPbqE7PWek1MIIfx	0	2022	0.526	https://api.spotify.com/v1/audio-analysis/5OCkK9wPbqE7PWek1MIIfx	0.579	138333	0.327	0.00248	4	0.14	-13.704	0	0.0305	132.997	4	https://api.spotify.com/v1/tracks/5OCkK9wPbqE7PWek1MIIfx	0.491
jazz	Classic Hotel Lobby Jazz	6bAokzw5FdEwsRU3UCljZw	38	2018	0.769	https://api.spotify.com/v1/audio-analysis/6bAokzw5FdEwsRU3UCljZw	0.727	331635	0.145	0.81	0	0.105	-19.483	0	0.0397	82.813	3	https://api.spotify.com/v1/tracks/6bAokzw5FdEwsRU3UCljZw	0.202
jazz	Miss Fatty Fatty (feat. KANIS & Jazz Montell)	1W3pvDmwunoF7hW2Ghp28v	48	2021	0.235	https://api.spotify.com/v1/audio-analysis/1W3pvDmwunoF7hW2Ghp28v	0.651	142298	0.482	0	2	0.0814	-7.765	1	0.362	64.705	3	https://api.spotify.com/v1/tracks/1W3pvDmwunoF7hW2Ghp28v	0.357
jazz	Midnight Taxi	7vtYAPiwMZvOR5rsf5JqRT	50	2021	0.891	https://api.spotify.com/v1/audio-analysis/7vtYAPiwMZvOR5rsf5JqRT	0.738	205276	0.296	0.876	5	0.369	-16.643	1	0.0483	141.97	4	https://api.spotify.com/v1/tracks/7vtYAPiwMZvOR5rsf5JqRT	0.466
jazz	A Smile on Your Face	3Eq2oTBtcGjEBgMCpO9QWx	52	2022	0.9	https://api.spotify.com/v1/audio-analysis/3Eq2oTBtcGjEBgMCpO9QWx	0.339	285936	0.216	0.00273	1	0.115	-16.875	1	0.0328	94.937	4	https://api.spotify.com/v1/tracks/3Eq2oTBtcGjEBgMCpO9QWx	0.154
jazz	Enchanting Light Jazz for Calm Coffeeshops	5dztX3vM4hQUZ7okYAWnTC	38	2018	0.918	https://api.spotify.com/v1/audio-analysis/5dztX3vM4hQUZ7okYAWnTC	0.713	204943	0.2	0.67	8	0.109	-15.869	0	0.0423	89.008	4	https://api.spotify.com/v1/tracks/5dztX3vM4hQUZ7okYAWnTC	0.378
jazz	Mia Hates Jazz	4YHXPPqwae2pYmHFpplysi	45	2016	0.976	https://api.spotify.com/v1/audio-analysis/4YHXPPqwae2pYmHFpplysi	0.529	70000	0.172	0.954	9	0.129	-23.076	0	0.0539	94.335	4	https://api.spotify.com/v1/tracks/4YHXPPqwae2pYmHFpplysi	0.328
jazz	This Girl	65eQsg954lT6kFEcewBPQb	0	2022	0.512	https://api.spotify.com/v1/audio-analysis/65eQsg954lT6kFEcewBPQb	0.621	222319	0.702	0.0000498	3	0.161	-6.021	1	0.0296	100.991	4	https://api.spotify.com/v1/tracks/65eQsg954lT6kFEcewBPQb	0.652
jazz	Smooth Jazz Soundtrack for Cold Night	2krUDNTFZboc6Cn7do9rPe	0	2022	0.192	https://api.spotify.com/v1/audio-analysis/2krUDNTFZboc6Cn7do9rPe	0.616	133333	0.363	0.869	1	0.107	-13.82	1	0.0418	143.712	4	https://api.spotify.com/v1/tracks/2krUDNTFZboc6Cn7do9rPe	0.136
jazz	Smooth Jazz Soundtrack for Quick Lunches	25T2FjvQeBZ6dJhmAE7xZv	0	2022	0.127	https://api.spotify.com/v1/audio-analysis/25T2FjvQeBZ6dJhmAE7xZv	0.431	120001	0.402	0.839	1	0.11	-15.396	1	0.0406	79.132	4	https://api.spotify.com/v1/tracks/25T2FjvQeBZ6dJhmAE7xZv	0.356
jazz	Smooth Jazz Soundtrack for Quick Lunches	09R9Ta6PIXV1s1bkz0Vym0	0	2022	0.243	https://api.spotify.com/v1/audio-analysis/09R9Ta6PIXV1s1bkz0Vym0	0.742	141177	0.39	0.853	1	0.0983	-13.284	1	0.0323	135.995	4	https://api.spotify.com/v1/tracks/09R9Ta6PIXV1s1bkz0Vym0	0.281
jazz	Assured Easy Listening Bossa Jazz for Enjoying Java	30cbBtBdVBiFoe2V3LMHpO	38	2018	0.594	https://api.spotify.com/v1/audio-analysis/30cbBtBdVBiFoe2V3LMHpO	0.79	158609	0.268	0.437	0	0.102	-13.773	1	0.04	114.881	4	https://api.spotify.com/v1/tracks/30cbBtBdVBiFoe2V3LMHpO	0.771
jazz	Smooth Jazz Soundtrack for Cold Night	4cImfFZwwIP5Bz8IA0QKly	0	2022	0.223	https://api.spotify.com/v1/audio-analysis/4cImfFZwwIP5Bz8IA0QKly	0.696	127999	0.437	0.86	5	0.104	-13.264	1	0.039	75.049	4	https://api.spotify.com/v1/tracks/4cImfFZwwIP5Bz8IA0QKly	0.23
jazz	Trio Jazz Soundtrack for Deep Working	5tsBQDcoSqVJNfoEvzkFxl	0	2022	0.991	https://api.spotify.com/v1/audio-analysis/5tsBQDcoSqVJNfoEvzkFxl	0.727	138947	0.145	0.92	0	0.164	-12.985	1	0.0559	76.741	5	https://api.spotify.com/v1/tracks/5tsBQDcoSqVJNfoEvzkFxl	0.45
jazz	Trio Jazz Soundtrack for Being Busy	3bIXUeiRi0YHjdZrnH1gHV	0	2022	0.983	https://api.spotify.com/v1/audio-analysis/3bIXUeiRi0YHjdZrnH1gHV	0.697	111157	0.131	0.935	5	0.138	-14.551	0	0.0418	47.373	4	https://api.spotify.com/v1/tracks/3bIXUeiRi0YHjdZrnH1gHV	0.424
jazz	Smooth Jazz Soundtrack for Spring Storms	0JpoVoxDplEVHjC8FF2IA3	0	2022	0.561	https://api.spotify.com/v1/audio-analysis/0JpoVoxDplEVHjC8FF2IA3	0.586	129729	0.327	0.898	10	0.106	-14.089	1	0.0415	73.662	4	https://api.spotify.com/v1/tracks/0JpoVoxDplEVHjC8FF2IA3	0.127
jazz	Saxophone Jazz For Morning	3hY9pPHaxcJHrJ20VPzZeh	37	2018	0.987	https://api.spotify.com/v1/audio-analysis/3hY9pPHaxcJHrJ20VPzZeh	0.543	214249	0.0714	0.894	8	0.118	-19.506	1	0.0486	127.671	3	https://api.spotify.com/v1/tracks/3hY9pPHaxcJHrJ20VPzZeh	0.307
jazz	Smooth Jazz Soundtrack for Late Lunches	37MMfTKQ44I1kaVdfQiswB	0	2022	0.132	https://api.spotify.com/v1/audio-analysis/37MMfTKQ44I1kaVdfQiswB	0.627	133375	0.351	0.86	1	0.109	-13.389	0	0.0427	71.902	4	https://api.spotify.com/v1/tracks/37MMfTKQ44I1kaVdfQiswB	0.223
jazz	Trio Jazz Soundtrack for Working Days	1kdfXwMAIGZkoZra40jmaz	0	2022	0.991	https://api.spotify.com/v1/audio-analysis/1kdfXwMAIGZkoZra40jmaz	0.809	114788	0.185	0.794	0	0.3	-12.728	1	0.0577	91.999	4	https://api.spotify.com/v1/tracks/1kdfXwMAIGZkoZra40jmaz	0.416
jazz	Trio Jazz Soundtrack for Being Busy	4pE9N4rKUJWNdWcTxbMtRX	0	2022	0.989	https://api.spotify.com/v1/audio-analysis/4pE9N4rKUJWNdWcTxbMtRX	0.646	118652	0.111	0.841	7	0.139	-12.706	1	0.0504	132.634	3	https://api.spotify.com/v1/tracks/4pE9N4rKUJWNdWcTxbMtRX	0.391
jazz	Smooth Jazz Soundtrack for Rainy April	3cZx7diAtVUp3pjLUHNMJI	0	2022	0.617	https://api.spotify.com/v1/audio-analysis/3cZx7diAtVUp3pjLUHNMJI	0.625	141176	0.251	0.908	9	0.0893	-16.834	1	0.0377	68.02	4	https://api.spotify.com/v1/tracks/3cZx7diAtVUp3pjLUHNMJI	0.232
jazz	Smooth Jazz Soundtrack for Foggy Days	0SqqfDhaawiyY8rH0QaRET	0	2022	0.554	https://api.spotify.com/v1/audio-analysis/0SqqfDhaawiyY8rH0QaRET	0.67	114285	0.378	0.864	0	0.133	-13.498	1	0.037	84.012	4	https://api.spotify.com/v1/tracks/0SqqfDhaawiyY8rH0QaRET	0.111
jazz	Trio Jazz Soundtrack for Being Busy	3dWCcjoolsKch75tCS5MFS	0	2022	0.987	https://api.spotify.com/v1/audio-analysis/3dWCcjoolsKch75tCS5MFS	0.699	108871	0.188	0.841	10	0.095	-12.716	1	0.0511	96.749	3	https://api.spotify.com/v1/tracks/3dWCcjoolsKch75tCS5MFS	0.397
jazz	Trio Jazz Soundtrack for Being Busy	1VslyY6WNiBVdC3ijtb2ND	0	2022	0.979	https://api.spotify.com/v1/audio-analysis/1VslyY6WNiBVdC3ijtb2ND	0.588	119999	0.136	0.775	10	0.308	-13.325	1	0.0491	131.75	3	https://api.spotify.com/v1/tracks/1VslyY6WNiBVdC3ijtb2ND	0.471
jazz	Smooth Jazz Soundtrack for Dining Out	2PpysKujyYA6V6btIRpek8	0	2022	0.343	https://api.spotify.com/v1/audio-analysis/2PpysKujyYA6V6btIRpek8	0.624	139134	0.33	0.704	10	0.17	-14.167	1	0.0355	68.984	4	https://api.spotify.com/v1/tracks/2PpysKujyYA6V6btIRpek8	0.205
jazz	Trio Jazz Soundtrack for Study Focus	4pwaKloBc2t6Pq5bkINSr2	0	2022	0.983	https://api.spotify.com/v1/audio-analysis/4pwaKloBc2t6Pq5bkINSr2	0.504	112340	0.155	0.871	5	0.108	-13.366	0	0.0579	91.136	3	https://api.spotify.com/v1/tracks/4pwaKloBc2t6Pq5bkINSr2	0.362
jazz	Smooth Jazz Soundtrack for Cold Night	0SU0HwaH3dzr54p1zpZaVr	0	2022	0.14	https://api.spotify.com/v1/audio-analysis/0SU0HwaH3dzr54p1zpZaVr	0.688	143283	0.329	0.338	9	0.122	-13.695	1	0.04	133.976	4	https://api.spotify.com/v1/tracks/0SU0HwaH3dzr54p1zpZaVr	0.235
jazz	Smooth Jazz Soundtrack for Morning Meals	5Bw1Xb7NRoyD4imWtQuNYI	0	2022	0.311	https://api.spotify.com/v1/audio-analysis/5Bw1Xb7NRoyD4imWtQuNYI	0.518	137183	0.362	0.636	0	0.102	-13.639	1	0.0395	139.323	4	https://api.spotify.com/v1/tracks/5Bw1Xb7NRoyD4imWtQuNYI	0.14
jazz	Trio Jazz Soundtrack for Deep Working	64ATkOz7YzymPSwwBpcsEt	0	2022	0.992	https://api.spotify.com/v1/audio-analysis/64ATkOz7YzymPSwwBpcsEt	0.695	124235	0.156	0.934	0	0.106	-14.133	1	0.0513	84.743	4	https://api.spotify.com/v1/tracks/64ATkOz7YzymPSwwBpcsEt	0.376
jazz	Trio Jazz Soundtrack for Working Days	5y95glZucN8HqhszJxoeKL	0	2022	0.987	https://api.spotify.com/v1/audio-analysis/5y95glZucN8HqhszJxoeKL	0.666	106672	0.212	0.936	5	0.121	-13.755	0	0.0538	98.797	4	https://api.spotify.com/v1/tracks/5y95glZucN8HqhszJxoeKL	0.502
jazz	Relaxed Jazz Bistro Soirée	34qVOpCHZxNGfRiE6zYx8p	41	2020	0.91	https://api.spotify.com/v1/audio-analysis/34qVOpCHZxNGfRiE6zYx8p	0.536	121001	0.233	0.868	6	0.121	-14.847	1	0.0509	85.629	4	https://api.spotify.com/v1/tracks/34qVOpCHZxNGfRiE6zYx8p	0.463
jazz	Easy Listening Tune for Cafes and Coffee Houses	7vJmcThjLwnCvQl4cda3Va	44	2017	0.846	https://api.spotify.com/v1/audio-analysis/7vJmcThjLwnCvQl4cda3Va	0.699	72000	0.258	0.525	8	0.201	-12.411	1	0.0455	119.615	4	https://api.spotify.com/v1/tracks/7vJmcThjLwnCvQl4cda3Va	0.672
jazz	Delicious Happy Bossa Nova Jazz for 5 Star Hotel Lobbies	5HFkfAVzToehWMI97bkHik	19	2018	0.953	https://api.spotify.com/v1/audio-analysis/5HFkfAVzToehWMI97bkHik	0.729	217143	0.17	0.644	7	0.0903	-20.027	1	0.041	83.978	4	https://api.spotify.com/v1/tracks/5HFkfAVzToehWMI97bkHik	0.585
jazz	Try To Remember	4q86fROSuJgs5J8pX8YBZM	53	2022	0.895	https://api.spotify.com/v1/audio-analysis/4q86fROSuJgs5J8pX8YBZM	0.47	206457	0.174	0.934	7	0.104	-18.095	1	0.0316	87.75	3	https://api.spotify.com/v1/tracks/4q86fROSuJgs5J8pX8YBZM	0.307
jazz	Perfect Jazz For The Lounge Bar	2EDz6KVYZ7RSFfbGvXzNxD	43	2019	0.744	https://api.spotify.com/v1/audio-analysis/2EDz6KVYZ7RSFfbGvXzNxD	0.676	123111	0.174	0.949	5	0.25	-21.492	0	0.0444	110.125	3	https://api.spotify.com/v1/tracks/2EDz6KVYZ7RSFfbGvXzNxD	0.55
jazz	Be (Intro)	4esOL4QRE6XaljstsiofcF	19	2019	0.225	https://api.spotify.com/v1/audio-analysis/4esOL4QRE6XaljstsiofcF	0.62	144200	0.755	0	7	0.468	-8.439	0	0.0917	93.703	4	https://api.spotify.com/v1/tracks/4esOL4QRE6XaljstsiofcF	0.191
jazz	Smooth Jazz Soundtrack for Relaxing Spring Time	2fzdpz8vb2gHV0KzZloFNl	0	2022	0.217	https://api.spotify.com/v1/audio-analysis/2fzdpz8vb2gHV0KzZloFNl	0.705	141176	0.334	0.815	2	0.0931	-13.535	1	0.0385	135.94	4	https://api.spotify.com/v1/tracks/2fzdpz8vb2gHV0KzZloFNl	0.119
